date,year,action,ticker,company,index_name,reason
"June 21, 2022",2022,added,YELP,Yelp,SP600SmallCap,YELP was moved from the S&P 400 as it was more representative of the small cap market space. RRGB was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 21, 2022",2022,removed,RRGB,Red Robin,SP600SmallCap,YELP was moved from the S&P 400 as it was more representative of the small cap market space. RRGB was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 21, 2022",2022,added,URBN,Urban Outfitters,SP600SmallCap,URBN was moved from the S&P 400 as it was more representative of the small cap market space. TCMD was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 21, 2022",2022,removed,TCMD,Tactile Systems Technology,SP600SmallCap,URBN was moved from the S&P 400 as it was more representative of the small cap market space. TCMD was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 21, 2022",2022,added,RAMP,LiveRamp,SP600SmallCap,RAMP was moved from the S&P 400 as it was more representative of the small cap market space. VRA was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 21, 2022",2022,removed,VRA,Vera Bradley,SP600SmallCap,RAMP was moved from the S&P 400 as it was more representative of the small cap market space. VRA was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 21, 2022",2022,added,IRWD,Ironwood Pharmaceuticals,SP600SmallCap,IRWD replaced GHL which was no longer representative of the small-cap market space.
"June 21, 2022",2022,removed,GHL,Greenhill & Co.,SP600SmallCap,IRWD replaced GHL which was no longer representative of the small-cap market space.
"June 16, 2022",2022,added,EYE,National Vision Holdings,SP600SmallCap,EYE replaced REGI after it was acquired by Chevron Corporation.
"June 16, 2022",2022,removed,REGI,Renewable Energy Group,SP600SmallCap,EYE replaced REGI after it was acquired by Chevron Corporation.
"May 19, 2022",2022,added,AOSL,Alpha and Omega Semiconductor,SP600SmallCap,"AOSL replaced IRT which replaced Mimecast in the S&P 400 after it was acquired by Permira Holdings, Inc."
"May 19, 2022",2022,removed,IRT,Independence Realty Trust,SP600SmallCap,"AOSL replaced IRT which replaced Mimecast in the S&P 400 after it was acquired by Permira Holdings, Inc."
"May 17, 2022",2022,added,DVAX,Dynavax Technologies,SP600SmallCap,DVAX replaced EPAY after it was acquired by Thoma Bravo.
"May 17, 2022",2022,removed,EPAY,Bottomline Technologies,SP600SmallCap,DVAX replaced EPAY after it was acquired by Thoma Bravo.
"May 3, 2022",2022,added,TPH,Tri Pointe Homes,SP600SmallCap,ECOL was acquired by Republic Services. TPH was moved from the S&P 400 to replace it as it was more representative of the small cap market space.
"May 3, 2022",2022,removed,ECOL,US Ecology,SP600SmallCap,ECOL was acquired by Republic Services. TPH was moved from the S&P 400 to replace it as it was more representative of the small cap market space.
"April 26, 2022",2022,added,ATEN,A10 Networks,SP600SmallCap,"ATEN replaced FOE after it was acquired by Prince International Corp., a portfolio company of American Securities LLC."
"April 26, 2022",2022,removed,FOE,Ferro Corporation,SP600SmallCap,"ATEN replaced FOE after it was acquired by Prince International Corp., a portfolio company of American Securities LLC."
"April 8, 2022",2022,added,GOGO,"Gogo, Inc.",SP600SmallCap,GOGO replaced FLOW after it was acquired by Lone Star Funds.
"April 8, 2022",2022,removed,FLOW,"SPX FLOW, Inc.",SP600SmallCap,GOGO replaced FLOW after it was acquired by Lone Star Funds.
"April 7, 2022",2022,added,RCUS,Arcus Biosciences,SP600SmallCap,RCUS replaced ISBC after it was acquired by Citizens Financial Group.
"April 7, 2022",2022,removed,ISBC,"Investors Bancorp, Inc.",SP600SmallCap,RCUS replaced ISBC after it was acquired by Citizens Financial Group.
"April 6, 2022",2022,added,PRG,PROG Holdings,SP600SmallCap,PRG was moved from the S&P 400 to replace FRGI which was no longer representative of the small-cap market space.
"April 6, 2022",2022,removed,FRGI,Fiesta Restaurant Group,SP600SmallCap,PRG was moved from the S&P 400 to replace FRGI which was no longer representative of the small-cap market space.
"April 4, 2022",2022,added,VIR,Vir Biotechnology,SP600SmallCap,VIR replaced MTDR which replaced Camden Property Trust in the S&P 400 after it was moved to the S&P 500.
"April 4, 2022",2022,removed,MTDR,Matador Resources,SP600SmallCap,VIR replaced MTDR which replaced Camden Property Trust in the S&P 400 after it was moved to the S&P 500.
"April 4, 2022",2022,added,EMBC,Embecta Corp.,SP600SmallCap,"EMBC was spun off from S&P 500 constituent Becton, Dickinson and Company and replaced BNED which was no longer representative of the small-cap market space."
"April 4, 2022",2022,removed,BNED,"Barnes & Noble Education, Inc.",SP600SmallCap,"EMBC was spun off from S&P 500 constituent Becton, Dickinson and Company and replaced BNED which was no longer representative of the small-cap market space."
"March 30, 2022",2022,added,SONO,Sonos,SP600SmallCap,SONO replaced GTLS which replaced CyrusOne in the S&P 400 after it was acquired by Kohlberg Kravis Roberts and Global Infrastructure Partners.
"March 30, 2022",2022,removed,GTLS,"Chart Industries, Inc.",SP600SmallCap,SONO replaced GTLS which replaced CyrusOne in the S&P 400 after it was acquired by Kohlberg Kravis Roberts and Global Infrastructure Partners.
"March 16, 2022",2022,added,ASO,Academy Sports + Outdoors,SP600SmallCap,"ASO replaced KRA after it was acquired by DL Chemical Co., Ltd."
"March 16, 2022",2022,removed,KRA,Kraton,SP600SmallCap,"ASO replaced KRA after it was acquired by DL Chemical Co., Ltd."
"March 14, 2022",2022,added,CRNC,Cerence,SP600SmallCap,CRNC was moved from the S&P 400 to replace CPS which was no longer representative of the small-cap market space.
"March 14, 2022",2022,removed,CPS,"Cooper-Standard Holdings, Inc.",SP600SmallCap,CRNC was moved from the S&P 400 to replace CPS which was no longer representative of the small-cap market space.
"March 2, 2022",2022,added,GDEN,Golden Entertainment,SP600SmallCap,GDEN replaced RRC which replaced Molina Healthcare in the S&P 400 after it was moved to the S&P 500.
"March 2, 2022",2022,removed,RRC,Range Resources,SP600SmallCap,GDEN replaced RRC which replaced Molina Healthcare in the S&P 400 after it was moved to the S&P 500.
"March 2, 2022",2022,added,ZIMV,ZimVie,SP600SmallCap,ZIMV was spun off from S&P 500 constituent Zimmer Biomet and replaced TRHC which was no longer representative of the small-cap market space.
"March 2, 2022",2022,removed,TRHC,Tabula Rasa HealthCare,SP600SmallCap,ZIMV was spun off from S&P 500 constituent Zimmer Biomet and replaced TRHC which was no longer representative of the small-cap market space.
"February 18, 2022",2022,added,UE,Urban Edge Properties,SP600SmallCap,"UE moved down from the S&P 400 and swapped places with ONB which moved up. ONB acquired First Midwest Bancorp and post-merger, ONB was more representative of the mid-cap market space. UE is more representative of the small-cap market space."
"February 18, 2022",2022,removed,ONB,Old National Bancorp,SP600SmallCap,"UE moved down from the S&P 400 and swapped places with ONB which moved up. ONB acquired First Midwest Bancorp and post-merger, ONB was more representative of the mid-cap market space. UE is more representative of the small-cap market space."
"February 18, 2022",2022,added,CRSR,Corsair Gaming,SP600SmallCap,CRSR replaced FMBI after it was acquired by Old National Bancorp.
"February 18, 2022",2022,removed,FMBI,First Midwest Bancorp,SP600SmallCap,CRSR replaced FMBI after it was acquired by Old National Bancorp.
"February 15, 2022",2022,added,XPEL,"XPEL, Inc.",SP600SmallCap,XPEL replaced PDCE which replaced Nordson Corporation in the S&P 400 after it was moved to the S&P 500.
"February 15, 2022",2022,removed,PDCE,"PDC Energy, Inc.",SP600SmallCap,XPEL replaced PDCE which replaced Nordson Corporation in the S&P 400 after it was moved to the S&P 500.
"February 3, 2022",2022,added,JACK,Jack in the Box,SP600SmallCap,JACK was moved from the S&P 400 to replace SPPI which was no longer representative of the small-cap market space.
"February 3, 2022",2022,removed,SPPI,Spectrum Pharmaceuticals,SP600SmallCap,JACK was moved from the S&P 400 to replace SPPI which was no longer representative of the small-cap market space.
"February 1, 2022",2022,added,CMP,Compass Minerals,SP600SmallCap,GWB was acquired by First Interstate BancSystem. CMP was moved from the S&P 400 to replace it as it was more representative of the small-cap market space.
"February 1, 2022",2022,removed,GWB,"Great Western Bancorp, Inc.",SP600SmallCap,GWB was acquired by First Interstate BancSystem. CMP was moved from the S&P 400 to replace it as it was more representative of the small-cap market space.
"February 1, 2022",2022,added,TWNK,Hostess Brands,SP600SmallCap,TWNK replaced WTS which replaced Sterling Bancorp in the S&P 400 after it was acquired by Webster Bank.
"February 1, 2022",2022,removed,WTS,Watts Water Technologies,SP600SmallCap,TWNK replaced WTS which replaced Sterling Bancorp in the S&P 400 after it was acquired by Webster Bank.
"January 5, 2022",2022,added,ITOS,iTeos Therapeutics,SP600SmallCap,ITOS replaced MGLN after it was acquired by S&P 500 constituent Centene Corporation.
"January 5, 2022",2022,removed,MGLN,Magellan Health,SP600SmallCap,ITOS replaced MGLN after it was acquired by S&P 500 constituent Centene Corporation.
"December 30, 2021",2021,added,DOUG,Douglas Elliman,SP600SmallCap,"DOUG was spun off from S&P 600 constituent Vector Group and replaced MTRX which was no longer representative of the small-cap market space. Post spin-off, Vector Group remained in the S&P 600."
"December 30, 2021",2021,removed,MTRX,Matrix Service Company,SP600SmallCap,"DOUG was spun off from S&P 600 constituent Vector Group and replaced MTRX which was no longer representative of the small-cap market space. Post spin-off, Vector Group remained in the S&P 600."
"December 20, 2021",2021,added,TR,Tootsie Roll Industries,SP600SmallCap,TR moved down from the S&P 400 and swapped places with M which moved up.
"December 20, 2021",2021,removed,M,"Macy's, Inc.",SP600SmallCap,TR moved down from the S&P 400 and swapped places with M which moved up.
"December 20, 2021",2021,added,TDS,Telephone and Data Systems,SP600SmallCap,TDS moved down from the S&P 400 and swapped places with VICR which moved up.
"December 20, 2021",2021,removed,VICR,Vicor Corporation,SP600SmallCap,TDS moved down from the S&P 400 and swapped places with VICR which moved up.
"December 20, 2021",2021,added,NKTR,Nektar Therapeutics,SP600SmallCap,NKTR moved down from the S&P 400 and swapped places with POWI which moved up.
